"st_abbreviation","2019","2020","2021","2022","2023","code","btu_2019","btu_2020","btu_2021"
"SC","5118422","5132151","5193848","5282955","5373555","HVGBP","1312","1313","1312"
"SC","5118422","5132151","5193848","5282955","5373555","HYCCB","22","30","18"
"SC","5118422","5132151","5193848","5282955","5373555","HYEGB","26463","33835","22479"
"SC","5118422","5132151","5193848","5282955","5373555","HYICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","HYTCB","26485","33865","22497"
"SC","5118422","5132151","5193848","5282955","5373555","HYTXB","22","30","18"
"SC","5118422","5132151","5193848","5282955","5373555","IQICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","IQTCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","IYICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","IYTCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","JFACB","20234","16657","18591"
"SC","5118422","5132151","5193848","5282955","5373555","JFTCB","20234","16657","18591"
"SC","5118422","5132151","5193848","5282955","5373555","JFTXB","20234","16657","18591"
"SC","5118422","5132151","5193848","5282955","5373555","KSCCB","14","11","10"
"SC","5118422","5132151","5193848","5282955","5373555","KSICB","2","2","1"
"SC","5118422","5132151","5193848","5282955","5373555","KSRCB","131","120","144"
"SC","5118422","5132151","5193848","5282955","5373555","KSTCB","147","133","155"
"SC","5118422","5132151","5193848","5282955","5373555","KSTXB","147","133","155"
"SC","5118422","5132151","5193848","5282955","5373555","LOACB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","LOCCB","157135","145651","149616"
"SC","5118422","5132151","5193848","5282955","5373555","LOICB","190514","175309","193391"
"SC","5118422","5132151","5193848","5282955","5373555","LORCB","220870","215501","222400"
"SC","5118422","5132151","5193848","5282955","5373555","LOTCB","568518","536460","565407"
"SC","5118422","5132151","5193848","5282955","5373555","LOTXB","568518","536460","565407"
"SC","5118422","5132151","5193848","5282955","5373555","LUACB","2508","2249","2370"
"SC","5118422","5132151","5193848","5282955","5373555","LUICB","1329","1212","1406"
"SC","5118422","5132151","5193848","5282955","5373555","LUTCB","3837","3461","3776"
"SC","5118422","5132151","5193848","5282955","5373555","LUTXB","3837","3461","3776"
"SC","5118422","5132151","5193848","5282955","5373555","MBICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","MGACB","331266","292817","321845"
"SC","5118422","5132151","5193848","5282955","5373555","MGCCB","6566","6590","6630"
"SC","5118422","5132151","5193848","5282955","5373555","MGICB","3127","3158","3111"
"SC","5118422","5132151","5193848","5282955","5373555","MGTCB","340959","302565","331586"
"SC","5118422","5132151","5193848","5282955","5373555","MGTXB","340959","302565","331586"
"SC","5118422","5132151","5193848","5282955","5373555","MMTCB","317668","281983","308769"
"SC","5118422","5132151","5193848","5282955","5373555","MSICB","2457","2327","2329"
"SC","5118422","5132151","5193848","5282955","5373555","NAICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","NGACB","2388","2057","2869"
"SC","5118422","5132151","5193848","5282955","5373555","NGCCB","26412","24620","26664"
"SC","5118422","5132151","5193848","5282955","5373555","NGEIB","187731","188539","183388"
"SC","5118422","5132151","5193848","5282955","5373555","NGGBP","6907","6526","6771"
"SC","5118422","5132151","5193848","5282955","5373555","NGICB","100226","98114","102921"
"SC","5118422","5132151","5193848","5282955","5373555","NGRCB","31148","30019","34246"
"SC","5118422","5132151","5193848","5282955","5373555","NGTCB","347904","343349","350088"
"SC","5118422","5132151","5193848","5282955","5373555","NGTPB","67.5","66.9","67.4"
"SC","5118422","5132151","5193848","5282955","5373555","NGTXB","160173","154810","166700"
"SC","5118422","5132151","5193848","5282955","5373555","NNTCB","347904","343349","350088"
"SC","5118422","5132151","5193848","5282955","5373555","NUEGB","585828","571930","561696"
"SC","5118422","5132151","5193848","5282955","5373555","NUETB","585828","571930","561696"
"SC","5118422","5132151","5193848","5282955","5373555","NUGBP","6576","6594","6600"
"SC","5118422","5132151","5193848","5282955","5373555","OHICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","OJGBP","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","OMTCB","3356","3137","3146"
"SC","5118422","5132151","5193848","5282955","5373555","OPACB","0","0","743"
"SC","5118422","5132151","5193848","5282955","5373555","OPICB","3356","3137","3146"
"SC","5118422","5132151","5193848","5282955","5373555","OPTCB","3356","3137","3890"
"SC","5118422","5132151","5193848","5282955","5373555","OPTXB","3356","3137","3890"
"SC","5118422","5132151","5193848","5282955","5373555","OTGBP","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","P1ICB","29393","23211","23610"
"SC","5118422","5132151","5193848","5282955","5373555","P1TCB","32382","25883","27215"
"SC","5118422","5132151","5193848","5282955","5373555","P1TXB","32382","25883","27215"
"SC","5118422","5132151","5193848","5282955","5373555","PAACB","479487","431580","476399"
"SC","5118422","5132151","5193848","5282955","5373555","PACCB","12458","12260","12654"
"SC","5118422","5132151","5193848","5282955","5373555","PAEIB","826","737","889"
"SC","5118422","5132151","5193848","5282955","5373555","PAGBP","467","469","228"
"SC","5118422","5132151","5193848","5282955","5373555","PAICB","46638","42160","40359"
"SC","5118422","5132151","5193848","5282955","5373555","PARCB","4472","4665","4987"
"SC","5118422","5132151","5193848","5282955","5373555","PATCB","543881","491402","535287"
"SC","5118422","5132151","5193848","5282955","5373555","PATPB","105.5","95.8","103.1"
"SC","5118422","5132151","5193848","5282955","5373555","PATXB","543055","490665","534398"
"SC","5118422","5132151","5193848","5282955","5373555","PCCCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","PCEIB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","PCICB","7146","4273","5182"
"SC","5118422","5132151","5193848","5282955","5373555","PCTCB","7146","4273","5182"
"SC","5118422","5132151","5193848","5282955","5373555","PCTXB","7146","4273","5182"
"SC","5118422","5132151","5193848","5282955","5373555","PLICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","PMTCB","515839","465872","509517"
"SC","5118422","5132151","5193848","5282955","5373555","PPICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","PPTCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","PQACB","194","218","195"
"SC","5118422","5132151","5193848","5282955","5373555","PQCCB","2588","2583","2891"
"SC","5118422","5132151","5193848","5282955","5373555","PQICB","2056","2073","2307"
"SC","5118422","5132151","5193848","5282955","5373555","PQRCB","3918","4135","4363"
"SC","5118422","5132151","5193848","5282955","5373555","PQTCB","8757","9009","9756"
"SC","5118422","5132151","5193848","5282955","5373555","PQTXB","8757","9009","9756"
"SC","5118422","5132151","5193848","5282955","5373555","PYICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","PYTCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","REACB","24065","21483","23438"
"SC","5118422","5132151","5193848","5282955","5373555","RECCB","1414","1391","1437"
"SC","5118422","5132151","5193848","5282955","5373555","REEIB","50311","64275","57206"
"SC","5118422","5132151","5193848","5282955","5373555","REGBP","2523","2964","3000"
"SC","5118422","5132151","5193848","5282955","5373555","REICB","86275","82520","84004"
"SC","5118422","5132151","5193848","5282955","5373555","RERCB","4301","4319","4590"
"SC","5118422","5132151","5193848","5282955","5373555","RETCB","166366","173989","170674"
"SC","5118422","5132151","5193848","5282955","5373555","RFACB","837","202","10571"
"SC","5118422","5132151","5193848","5282955","5373555","RFCCB","1","34","75"
"SC","5118422","5132151","5193848","5282955","5373555","RFEIB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","RFICB","361","966","561"
"SC","5118422","5132151","5193848","5282955","5373555","RFTCB","1199","1202","11206"
"SC","5118422","5132151","5193848","5282955","5373555","RFTXB","1199","1202","11206"
"SC","5118422","5132151","5193848","5282955","5373555","SFCCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","SFEIB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","SFINB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","SFRCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","SFTCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","SGICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","SNICB","708","641","601"
"SC","5118422","5132151","5193848","5282955","5373555","SOCCB","707","662","739"
"SC","5118422","5132151","5193848","5282955","5373555","SOEGB","7608","15058","20126"
"SC","5118422","5132151","5193848","5282955","5373555","SOGBP","656","1097","1134"
"SC","5118422","5132151","5193848","5282955","5373555","SOICB","270","389","416"
"SC","5118422","5132151","5193848","5282955","5373555","SORCB","2014","2270","2699"
"SC","5118422","5132151","5193848","5282955","5373555","SOTCB","10599","18380","23980"
"SC","5118422","5132151","5193848","5282955","5373555","SOTXB","2991","3322","3854"
"SC","5118422","5132151","5193848","5282955","5373555","TEACB","481875","433637","479268"
"SC","5118422","5132151","5193848","5282955","5373555","TEAPB","93.4","84.5","92.3"
"SC","5118422","5132151","5193848","5282955","5373555","TECCB","272609","254561","261956"
"SC","5118422","5132151","5193848","5282955","5373555","TECPB","52.9","49.6","50.4"
"SC","5118422","5132151","5193848","5282955","5373555","TEEIB","981126","959231","962425"
"SC","5118422","5132151","5193848","5282955","5373555","TEICB","519417","486979","516963"
"SC","5118422","5132151","5193848","5282955","5373555","TEIPB","100.7","94.9","99.5"
"SC","5118422","5132151","5193848","5282955","5373555","TERCB","367109","359683","373311"
"SC","5118422","5132151","5193848","5282955","5373555","TERPB","71.2","70.1","71.9"
"SC","5118422","5132151","5193848","5282955","5373555","TETCB","1637694","1531476","1629835"
"SC","5118422","5132151","5193848","5282955","5373555","TETGR","7.68","7.35","7.37"
"SC","5118422","5132151","5193848","5282955","5373555","TETPB","317.5","298.4","313.8"
"SC","5118422","5132151","5193848","5282955","5373555","TETXB","1641009","1534860","1631498"
"SC","5118422","5132151","5193848","5282955","5373555","TNACB","481875","433637","479268"
"SC","5118422","5132151","5193848","5282955","5373555","TNCCB","115474","108910","112340"
"SC","5118422","5132151","5193848","5282955","5373555","TNICB","328903","311670","323572"
"SC","5118422","5132151","5193848","5282955","5373555","TNRCB","146239","144182","150912"
"SC","5118422","5132151","5193848","5282955","5373555","TNTXB","1072491","998399","1066091"
"SC","5118422","5132151","5193848","5282955","5373555","TPOPP","5158","5132","5193"
"SC","5118422","5132151","5193848","5282955","5373555","UOICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","USICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","WDCCB","237","251","223"
"SC","5118422","5132151","5193848","5282955","5373555","WDEIB","15003","14200","13539"
"SC","5118422","5132151","5193848","5282955","5373555","WDGBP","508","508","508"
"SC","5118422","5132151","5193848","5282955","5373555","WDICB","82863","79016","80599"
"SC","5118422","5132151","5193848","5282955","5373555","WDRCB","1639","1401","1243"
"SC","5118422","5132151","5193848","5282955","5373555","WDTCB","99742","94868","95603"
"SC","5118422","5132151","5193848","5282955","5373555","WSCCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","WSEIB","1236","1181","1062"
"SC","5118422","5132151","5193848","5282955","5373555","WSGBP","46","46","46"
"SC","5118422","5132151","5193848","5282955","5373555","WSICB","2928","2900","2775"
"SC","5118422","5132151","5193848","5282955","5373555","WSTCB","4164","4081","3837"
"SC","5118422","5132151","5193848","5282955","5373555","WWCCB","237","251","223"
"SC","5118422","5132151","5193848","5282955","5373555","WWEIB","16239","15381","14601"
"SC","5118422","5132151","5193848","5282955","5373555","WWICB","85791","81916","83374"
"SC","5118422","5132151","5193848","5282955","5373555","WWTCB","103906","98949","99441"
"SC","5118422","5132151","5193848","5282955","5373555","WWTXB","87667","83568","84840"
"SC","5118422","5132151","5193848","5282955","5373555","WXICB","191","168","216"
"SC","5118422","5132151","5193848","5282955","5373555","WYCCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","WYEGB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","WYGBP","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","WYICB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","WYTCB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","WYTXB","0","0","0"
"SC","5118422","5132151","5193848","5282955","5373555","ZWCDP","2301","1956","1866"
"SC","5118422","5132151","5193848","5282955","5373555","ZWHDP","2335","2164","2372"
"SD","886668","887852","896299","909869","919318","ABICB","0","0","0"
"SD","886668","887852","896299","909869","919318","ARICB","5258","6207","6198"
"SD","886668","887852","896299","909869","919318","ARTCB","5258","6207","6198"
"SD","886668","887852","896299","909869","919318","ARTXB","5258","6207","6198"
"SD","886668","887852","896299","909869","919318","AVACB","120","125","121"
"SD","886668","887852","896299","909869","919318","AVTCB","120","125","121"
"SD","886668","887852","896299","909869","919318","AVTXB","120","125","121"
"SD","886668","887852","896299","909869","919318","B1ACB","0","0","0"
"SD","886668","887852","896299","909869","919318","B1TCB","0","0","0"
"SD","886668","887852","896299","909869","919318","BDACB","916","1386","1028"
"SD","886668","887852","896299","909869","919318","BDLCB","0","0","0"
"SD","886668","887852","896299","909869","919318","BDTCB","916","1386","1028"
"SD","886668","887852","896299","909869","919318","BFLCB","63798","61003","68287"
"SD","886668","887852","896299","909869","919318","BFTCB","68759","66320","73598"
"SD","886668","887852","896299","909869","919318","BMTCB","72109","69450","76880"
"SD","886668","887852","896299","909869","919318","BQICB","0","0","0"
"SD","886668","887852","896299","909869","919318","BQTCB","0","0","0"
